# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ATN1              12    7033626    7051484     23       8  293723      -1.1822    0.00052505      -1.1827
C12orf57          12    7052146    7055165     10       6  293723     -0.74797    0.00052505      -0.7485
PTPN6             12    7055740    7070479     19       6  293723      -1.0182    0.00052505      -1.0187
PHB2              12    7074515    7079981      6       3  293723  -0.00088401    0.00052505   -0.0014091
EMG1              12    7079944    7085165     10       4  293723     -0.22275    0.00052505     -0.22328
LPCAT3            12    7085347    7125842     47       6  293723     -0.71417    0.00052505     -0.71469
C1S               12    7167819    7178336     16       3  293723       1.7958    0.00052505       1.7952
C1RL              12    7246000    7261869     49      10  293723      0.21222    0.00052505       0.2117
RBP5              12    7276280    7281466     12       4  293723      0.82961    0.00052505      0.82908
CLSTN3            12    7281681    7311541     55       9  293723     0.045671    0.00052505     0.045146
PEX5              12    7341759    7371170     89      10  293723      -1.6253    0.00052505      -1.6258
ACSM4             12    7456928    7480969     45       9  293723       0.9515    0.00052505      0.95098
CD163L1           12    7507556    7596778    188      27  293723     -0.79314    0.00052505     -0.79367
CD163             12    7623412    7656414     71      17  293723      -1.9439    0.00052505      -1.9444
APOBEC1           12    7801996    7823195     83      14  293723       -2.803    0.00052505      -2.8035
GDF3              12    7842381    7848360     28       9  293723      0.39041    0.00052505      0.38989
DPPA3             12    7864089    7870155     17       7  293723      -1.3247    0.00052505      -1.3252
CLEC4C            12    7880235    7902069     88      10  293723     -0.09478    0.00052505    -0.095305
NANOGNB           12    7917812    7926717     11       5  293723      -1.0885    0.00052505       -1.089
NANOG             12    7941995    7948655     49       4  293723      0.79594    0.00052505      0.79541
SLC2A14           12    7965110    8043792    296      33  293723      0.55906    0.00052505      0.55853
SLC2A3            12    8071824    8088895     26       6  293723      -1.8785    0.00052505       -1.879
FOXJ2             12    8185298    8208118     45      10  293723     -0.80893    0.00052505     -0.80945
C3AR1             12    8210919    8218955     10       4  293723       -2.072    0.00052505      -2.0726
NECAP1            12    8234807    8250373     21       7  293723       0.5962    0.00052505      0.59568
CLEC4A            12    8276228    8291203     35       7  293723     -0.99078    0.00052505      -0.9913
ZNF705A           12    8290807    8332642    124      11  293723      0.51787    0.00052505      0.51735
FAM90A1           12    8373856    8380214      1       1  293723     -0.82262    0.00052505     -0.82315
CLEC6A            12    8608591    8630926     92       3  293723      -1.9181    0.00052505      -1.9186
CLEC4D            12    8666136    8674962     21       3  293723      -1.9297    0.00052505      -1.9303
CLEC4E            12    8685901    8693558     13       3  293723      -1.1602    0.00052505      -1.1608
AICDA             12    8754762    8765463     28       7  293723      -1.1435    0.00052505       -1.144
MFAP5             12    8798540    8815433     66       4  293723      0.95534    0.00052505      0.95481
RIMKLB            12    8834273    8935688    103      19  293723       1.3433    0.00052505       1.3428
A2ML1             12    8975150    9029381    165      18  293723     0.097288    0.00052505     0.096763
PHC1              12    9067292    9094063     65      11  293723       -1.108    0.00052505      -1.1086
M6PR              12    9092957    9102357     23       7  293723       -1.769    0.00052505      -1.7695
KLRG1             12    9142137    9163343     42       6  293723      -2.0843    0.00052505      -2.0848
A2M               12    9220304    9268558    118       9  293723      -1.1627    0.00052505      -1.1632
PZP               12    9301436    9360966    154      22  293723      0.74769    0.00052505      0.74716
LOC728715         12    9549658    9555776     13       6  293723     -0.38774    0.00052505     -0.38826
OVOS              12    9681848    9717876      7       4  293723      -1.3592    0.00052505      -1.3598
KLRB1             12    9747870    9760497     45       9  293723     -0.66074    0.00052505     -0.66126
CLEC2D            12    9822304    9852151    107      11  293723      -2.1699    0.00052505      -2.1704
CLECL1            12    9868456    9885895     92       9  293723      -2.1413    0.00052505      -2.1418
CD69              12    9905082    9913497     34       8  293723      -1.2701    0.00052505      -1.2706
KLRF1             12    9980038    9997604     36       5  293723      -1.1136    0.00052505      -1.1142
CLEC2B            12   10004968   10022458     64      12  293723      -0.2686    0.00052505     -0.26913
KLRF2             12   10034088   10048432     39       9  293723      -1.3438    0.00052505      -1.3443
CLEC2A            12   10051272   10084980    105      26  293723      -0.2776    0.00052505     -0.27812
CLEC12A           12   10103915   10147704    228      21  293723       -1.384    0.00052505      -1.3845
CLEC1B            12   10145660   10153381     43       7  293723     -0.38234    0.00052505     -0.38287
CLEC12B           12   10163231   10171399     21       8  293723      -1.3351    0.00052505      -1.3356
CLEC9A            12   10183276   10218612     59       9  293723     -0.24186    0.00052505     -0.24238
CLEC1A            12   10223012   10251655    114       5  293723     -0.81936    0.00052505     -0.81988
CLEC7A            12   10269376   10282868     58       5  293723     -0.24673    0.00052505     -0.24725
OLR1              12   10310899   10324790     50       7  293723        2.287    0.00052505       2.2865
TMEM52B           12   10331557   10344403     54      12  293723     -0.26405    0.00052505     -0.26458
GABARAPL1         12   10365435   10375727     25       9  293723      -0.3072    0.00052505     -0.30772
KLRD1             12   10457050   10469850     27       3  293723    -0.075604    0.00052505    -0.076129
KLRK1             12   10524952   10542653     45       5  293723     -0.27959    0.00052505     -0.28012
KLRC4-KLRK1       12   10524952   10562745     98       9  293723      -0.1678    0.00052505     -0.16832
KLRC4             12   10541529   10562370     53       6  293723     0.052284    0.00052505     0.051759
KLRC3             12   10564914   10573194      7       4  293723      -1.0471    0.00052505      -1.0476
KLRC2             12   10583198   10588780     12       3  293723     -0.95811    0.00052505     -0.95864
KLRC1             12   10594863   10607215     41       7  293723       -0.459    0.00052505     -0.45953
MAGOHB            12   10756364   10766208     37       5  293723     -0.27086    0.00052505     -0.27138
STYK1             12   10771538   10826917    154      10  293723      -1.9142    0.00052505      -1.9147
YBX3              12   10851676   10876047     52       9  293723      -1.2741    0.00052505      -1.2747
TAS2R7            12   10954131   10955226      1       1  293723    -0.064578    0.00052505    -0.065103
TAS2R8            12   10958650   10959579      1       1  293723    -0.084729    0.00052505    -0.085254
TAS2R9            12   10961693   10962767      1       1  293723     -0.21781    0.00052505     -0.21833
PRR4              12   10998448   11002075      9       3  293723      -1.0348    0.00052505      -1.0353
PRH1              12   11033560   11036874     11       2  293723     -0.67376    0.00052505     -0.67428
TAS2R13           12   11060525   11062161      2       1  293723      0.10735    0.00052505      0.10682
PRH2              12   11081834   11087444     19       4  293723       1.1079    0.00052505       1.1074
