# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
STARD13           13   33677272   34250932   1774     129  375931       1.5752    0.00090455       1.5743
RFC3              13   34392206   34540695    470      43  375921      -0.2188    0.00090455     -0.21971
NBEA              13   35516424   36246874   2238      83  375431      0.19687    0.00090455      0.19596
MAB21L1           13   36047926   36052786      7       4  379094       1.0941    0.00090455       1.0931
DCLK1             13   36342789   36705514   1249     122  376126     -0.68539    0.00090455      -0.6863
SOHLH2            13   36742345   36788752    171      41  375521      0.25273    0.00090455      0.25183
CCDC169-SOHLH2    13   36742345   36871992    598      43  377304     -0.64666    0.00090455     -0.64757
CCDC169           13   36801179   36871992    367      11  378006      -0.5797    0.00090455     -0.58061
SPG20             13   36875775   36944317    193      22  375771    -0.089617    0.00090455    -0.090522
CCNA1             13   37005257   37017019     29       7  373188     0.036293    0.00090455     0.035388
SERTM1            13   37248049   37271976     54      12  371491     -0.55212    0.00090455     -0.55303
RFXAP             13   37393339   37403740     13       4  372682     -0.69059    0.00090455     -0.69149
SMAD9             13   37418968   37494409    174      25  377836     -0.97562    0.00090455     -0.97653
ALG5              13   37523907   37573504    118      21  374733      0.69874    0.00090455      0.69783
EXOSC8            13   37574678   37583751     22       6  376256      0.32208    0.00090455      0.32118
SUPT20H           13   37583449   37633850    102      19  375859     -0.41199    0.00090455     -0.41289
CSNK1A1L          13   37677397   37679801     10       2  382851     -0.12479    0.00090455     -0.12569
POSTN             13   38136719   38172981    108      20  377046     -0.73654    0.00090455     -0.73744
TRPC4             13   38210773   38443939    973      85  376628       1.0589    0.00090455        1.058
UFM1              13   38923942   38937143     31       4  373236     -0.29926    0.00090455     -0.30017
FREM2             13   39261173   39461268    540      49  377692     -0.71884    0.00090455     -0.71975
STOML3            13   39540062   39564996    106      24  373288      -1.8919    0.00090455      -1.8928
PROSER1           13   39584002   39612213     84      13  377939      -1.7214    0.00090455      -1.7223
NHLRC3            13   39612448   39624246     23      11  373673      -1.7477    0.00090455      -1.7486
LHFP              13   39917029   40177356   1003      89  376052      0.40268    0.00090455      0.40178
COG6              13   40229764   40365802    407      24  376675       0.9598    0.00090455       0.9589
FOXO1             13   41129801   41240734    303      27  375790      -0.7603    0.00090455     -0.76121
MRPS31            13   41303432   41345347    110      15  374015      -1.7077    0.00090455      -1.7086
SLC25A15          13   41363547   41386601    107      17  376061       1.0659    0.00090455        1.065
ELF1              13   41506055   41635544    403      39  374525       1.1388    0.00090455       1.1379
WBP4              13   41634973   41658142     41      21  374561      0.27719    0.00090455      0.27628
KBTBD6            13   41701709   41706936      7       4  374843     -0.47809    0.00090455     -0.47899
KBTBD7            13   41765711   41768702      3       1  389146      -1.3072    0.00090455      -1.3081
MTRF1             13   41790505   41837731    143      15  376185     -0.38775    0.00090455     -0.38866
NAA16             13   41885341   41951166    218      24  376750      0.55224    0.00090455      0.55134
RGCC              13   42031542   42045013     36      11  376390     -0.27208    0.00090455     -0.27299
VWA8              13   42140961   42535221   1304      71  375743     0.010655    0.00090455    0.0097505
DGKH              13   42614172   42804352    921      56  376447      0.04536    0.00090455     0.044456
AKAP11            13   42846261   42897403    166      27  375694     -0.11523    0.00090455     -0.11614
TNFSF11           13   43136872   43182149    145      22  376152     -0.14932    0.00090455     -0.15022
FAM216B           13   43355686   43365685     43      11  379132        1.025    0.00090455       1.0241
EPSTI1            13   43460524   43566407    355      50  374922     -0.28771    0.00090455     -0.28861
DNAJC15           13   43597362   43683306    235      17  376983      -1.1224    0.00090455      -1.1233
ENOX1             13   43787335   44361116   1762     113  376790      -1.8286    0.00090455      -1.8295
CCDC122           13   44410488   44453826    187      24  376993       1.8925    0.00090455       1.8916
LACC1             13   44453420   44468068     61      14  376346        1.405    0.00090455       1.4041
SMIM2             13   44717287   44735393     41      13  374830       1.6141    0.00090455       1.6132
SERP2             13   44947978   44971850     50      13  374634      0.25134    0.00090455      0.25044
TSC22D1           13   45006279   45150701    370      27  376001      0.47681    0.00090455       0.4759
NUFIP1            13   45513384   45563613     69      17  372814      -1.3862    0.00090455      -1.3871
GPALPP1           13   45563673   45607743    124      22  372506      -1.5149    0.00090455      -1.5158
GTF2F2            13   45694631   45858240    456      28  376139     -0.46135    0.00090455     -0.46226
KCTD4             13   45766988   45775175     16       5  376322      -1.0576    0.00090455      -1.0585
TPT1              13   45911005   45915505     14       5  379848      -2.2375    0.00090455      -2.2384
SLC25A30          13   45960520   45992549     93      20  373147      -1.8728    0.00090455      -1.8737
COG3              13   46039030   46110833    260      18  377348      -1.0868    0.00090455      -1.0877
ERICH6B           13   46115432   46189874    252      31  375487      -1.0468    0.00090455      -1.0477
SPERT             13   46276446   46288694     59      16  376364      -1.1237    0.00090455      -1.1246
SIAH3             13   46354405   46425846    290      41  376117      -1.2433    0.00090455      -1.2442
ZC3H13            13   46528600   46626896    206      18  375932     -0.66073    0.00090455     -0.66163
CPB2              13   46627201   46695318    202      17  374893     -0.93339    0.00090455     -0.93429
LCP1              13   46700058   46756459    155      29  375846      0.10807    0.00090455      0.10717
LRRC63            13   46786083   46850944    226      25  374205     -0.64299    0.00090455      -0.6439
KIAA0226L         13   46916136   46964177    186      21  374401      -1.4482    0.00090455      -1.4491
LRCH1             13   47127296   47327176    622      40  377556       2.0287    0.00090455       2.0278
ESD               13   47345391   47371423     47       9  377522     -0.79549    0.00090455     -0.79639
HTR2A             13   47405677   47471211    256      39  378323      -1.2901    0.00090455       -1.291
SUCLA2            13   48516791   48612125    498      29  375254     -0.63546    0.00090455     -0.63636
NUDT15            13   48611703   48621282     34      14  373231     -0.81656    0.00090455     -0.81746
MED4              13   48649864   48669277    102      25  375752       1.3779    0.00090455        1.377
ITM2B             13   48807274   48836232     70      18  374107     -0.55308    0.00090455     -0.55398
RB1               13   48877883   49056026    554      32  373168     -0.79843    0.00090455     -0.79933
LPAR6             13   48985181   49018840     96      21  373634     0.034133    0.00090455     0.033229
RCBTB2            13   49063099   49107341    139      32  373338     0.034754    0.00090455      0.03385
CYSLTR2           13   49227847   49283498    224      30  373824      0.21766    0.00090455      0.21676
FNDC3A            13   49550048   49783915    445      39  374411       1.3644    0.00090455       1.3635
MLNR              13   49794474   49796513      3       1  377307    -0.019428    0.00090455    -0.020332
