# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM    N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
EIF4EBP1           8   37888020   37917883     34       7  503     -0.27371    0.00034104     -0.27405
ASH2L              8   37962483   37997598     25       6  503      0.23882    0.00034104      0.23848
STAR               8   38000218   38008783      5       2  503      0.15361    0.00034104      0.15326
LSM1               8   38020839   38034248     27       8  503       3.6492    0.00034104       3.6488
BAG4               8   38034106   38070819     53       3  503       3.5291    0.00034104       3.5288
DDHD2              8   38088861   38120351     30       5  503       4.3472    0.00034104       4.3469
PPAPDC1B           8   38119035   38126841      8       3  503       4.3071    0.00034104       4.3068
WHSC1L1            8   38127217   38239872    140      12  503       4.4802    0.00034104       4.4799
LETM2              8   38240041   38267045     36       6  503       4.6756    0.00034104       4.6753
FGFR1              8   38268656   38326352     88      18  503       4.8818    0.00034104       4.8815
C8orf86            8   38368352   38386180     52       7  503       1.5471    0.00034104       1.5467
TACC1              8   38585704   38710546    246      29  503       1.8696    0.00034104       1.8692
PLEKHA2            8   38758753   38831431    201      46  503     -0.93419    0.00034104     -0.93453
HTRA4              8   38831668   38846181     36       5  503     0.060738    0.00034104     0.060397
TM2D2              8   38846327   38854335     17       3  503      -0.4706    0.00034104     -0.47094
ADAM9              8   38854505   38962780    217      21  503     -0.81307    0.00034104     -0.81341
ADAM32             8   38965050   39142436    380      15  503     -0.60941    0.00034104     -0.60975
ADAM18             8   39442087   39587583    260      21  503      -1.1021    0.00034104      -1.1025
ADAM2              8   39601254   39695808    209      26  503      -1.2679    0.00034104      -1.2683
IDO1               8   39771328   39786309     20      10  503     -0.80736    0.00034104      -0.8077
IDO2               8   39792474   39873910    408      36  503      -1.5892    0.00034104      -1.5895
C8orf4             8   40010987   40012827      2       1  503      -2.1288    0.00034104      -2.1291
ZMAT4              8   40388109   40755345   1199      85  503        1.403    0.00034104       1.4027
SFRP1              8   41119476   41166990    117      15  503     -0.50581    0.00034104     -0.50615
GOLGA7             8   41348081   41368499     63      12  503     -0.89715    0.00034104     -0.89749
GINS4              8   41386725   41402565     48      14  503      0.11734    0.00034104      0.11699
AGPAT6             8   41435702   41482520    126      13  503      0.12569    0.00034104      0.12535
NKX6-3             8   41503829   41508011     15       5  503       0.9669    0.00034104      0.96655
ANK1               8   41510744   41754280    767      68  503     -0.61096    0.00034104      -0.6113
KAT6A              8   41786997   41909506    162      16  503     -0.20926    0.00034104      -0.2096
AP3M2              8   42010464   42028701     31       6  503      0.51043    0.00034104      0.51009
PLAT               8   42032236   42065242     55      10  503      0.27967    0.00034104      0.27933
IKBKB              8   42128820   42190171    112      14  503     -0.26299    0.00034104     -0.26333
POLB               8   42195973   42229331     58       8  503     0.072271    0.00034104      0.07193
DKK4               8   42231586   42234674      7       2  503     -0.16811    0.00034104     -0.16845
VDAC3              8   42249279   42263455     17       5  503     -0.91645    0.00034104     -0.91679
SLC20A2            8   42273980   42397356    238      32  503        1.623    0.00034104       1.6226
SMIM19             8   42396298   42408140     35       6  503      0.94556    0.00034104      0.94522
CHRNB3             8   42552562   42592209    197       5  503      -1.2299    0.00034104      -1.2302
CHRNA6             8   42607763   42623929     35       6  503       1.3272    0.00034104       1.3269
THAP1              8   42691817   42698474     10       4  503     0.019977    0.00034104     0.019636
RNF170             8   42704780   42751866     61       9  503      0.92905    0.00034104      0.92871
HOOK3              8   42752033   42885682    232      11  503      0.43046    0.00034104      0.43012
FNTA               8   42911442   42940931     38       7  503      0.15024    0.00034104      0.14989
POMK               8   42948649   42978323     38       6  503      0.78088    0.00034104      0.78053
HGSNAT             8   42995592   43057970     61      12  503       1.0318    0.00034104       1.0315
POTEA              8   43147585   43218328    223       7  503      0.99813    0.00034104      0.99779
SPIDR              8   48173489   48648563    374      28  503      -0.2163    0.00034104     -0.21664
PRKDC              8   48685669   48872743    142      20  503     0.067463    0.00034104     0.067121
MCM4               8   48872763   48890720     10       4  503     -0.29391    0.00034104     -0.29425
UBE2V2             8   48920966   48977268     37      10  503     -0.40406    0.00034104      -0.4044
EFCAB1             8   49627474   49647870     43      14  503     -0.70088    0.00034104     -0.70122
SNAI2              8   49830236   49833999      2       1  503     -0.16321    0.00034104     -0.16355
C8orf22            8   49966895   49988642     34       5  503       2.4008    0.00034104       2.4004
SNTG1              8   50822349   51706171   2608      58  503      -0.5127    0.00034104     -0.51304
PXDNL              8   52232137   52722005   1731      60  503      0.83478    0.00034104      0.83444
PCMTD1             8   52730140   52811735    291      13  503        1.049    0.00034104       1.0487
ST18               8   53023392   53322439    644      53  503       1.2183    0.00034104        1.218
FAM150A            8   53446597   53478021     57       8  503      -0.7384    0.00034104     -0.73874
RB1CC1             8   53535018   53627026    119      25  503      -1.1161    0.00034104      -1.1165
NPBWR1             8   53852468   53853454      2       1  503     0.038625    0.00034104     0.038284
OPRK1              8   54138276   54164257    137      12  503      -2.0724    0.00034104      -2.0727
ATP6V1H            8   54628103   54756099    152      10  503      -0.9364    0.00034104     -0.93674
RGS20              8   54764368   54871863    156      28  503     -0.30193    0.00034104     -0.30227
TCEA1              8   54879116   54935008     96       8  503     -0.59013    0.00034104     -0.59047
LYPLA1             8   54958927   55014577    109       8  503      -0.6911    0.00034104     -0.69145
MRPL15             8   55047781   55061074     28       4  503      -1.3535    0.00034104      -1.3538
SOX17              8   55370495   55373456      6       2  503     -0.17437    0.00034104     -0.17471
LOC100129098       8   55378154   55382986     17       6  503      0.33362    0.00034104      0.33328
RP1                8   55528627   55682524    257      16  503       1.2771    0.00034104       1.2768
XKR4               8   56015017   56438714   1324      80  503      -0.6807    0.00034104     -0.68104
TMEM68             8   56651317   56685955    102      10  503      0.38472    0.00034104      0.38438
TGS1               8   56685791   56738007    144      11  503       0.1335    0.00034104      0.13316
LYN                8   56792386   56925006    467      38  503      0.98671    0.00034104      0.98637
RPS20              8   56980739   56987140     17       3  503     -0.83349    0.00034104     -0.83384
MOS                8   57025501   57026541      2       1  503      0.44035    0.00034104      0.44001
PLAG1              8   57073463   57123859     96      13  503      0.14346    0.00034104      0.14312
CHCHD7             8   57124315   57131178     10       6  503     -0.45842    0.00034104     -0.45876
SDR16C5            8   57212570   57233335     41      11  503     -0.46947    0.00034104     -0.46981
PENK               8   57353513   57359282     18       5  503     -0.75648    0.00034104     -0.75682
IMPAD1             8   57870488   57906430     74       9  503     -0.99985    0.00034104      -1.0002
FAM110B            8   58907068   59062277    373      30  503     -0.35637    0.00034104     -0.35672
